[17:02:06] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:02:06] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:02:06] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[17:02:06] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[17:02:06] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2854 for Minecraft 1.12.2 loading
[17:02:06] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_172, running on Windows 10:amd64:10.0, installed at C:\Program Files\Java\jre1.8.0_172
[17:02:06] [main/DEBUG] [FML]: Java classpath at launch is:
[17:02:06] [main/DEBUG] [FML]:     forge-1.12.2-14.23.5.2854.jar
[17:02:06] [main/DEBUG] [FML]: Java library path at launch is:
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\Sun\Java\bin
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Common Files\Oracle\Java\javapath
[17:02:06] [main/DEBUG] [FML]:     C:\ProgramData\Oracle\Java\javapath
[17:02:06] [main/DEBUG] [FML]:     C:\Windows\system32
[17:02:06] [main/DEBUG] [FML]:     C:\Windows
[17:02:06] [main/DEBUG] [FML]:     C:\Windows\System32\Wbem
[17:02:06] [main/DEBUG] [FML]:     C:\Windows\System32\WindowsPowerShell\v1.0\
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\system32
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\Wbem
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\WindowsPowerShell\v1.0\
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\Windows Live\Shared
[17:02:06] [main/DEBUG] [FML]:     C:\WINDOWS\System32\OpenSSH\
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common
[17:02:06] [main/DEBUG] [FML]:     C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR
[17:02:06] [main/DEBUG] [FML]:     %SystemRoot%\system32
[17:02:06] [main/DEBUG] [FML]:     %SystemRoot%
[17:02:06] [main/DEBUG] [FML]:     %SystemRoot%\System32\Wbem
[17:02:06] [main/DEBUG] [FML]:     %SYSTEMROOT%\System32\WindowsPowerShell\v1.0\
[17:02:06] [main/DEBUG] [FML]:     %SYSTEMROOT%\System32\OpenSSH\
[17:02:06] [main/DEBUG] [FML]:     
[17:02:06] [main/DEBUG] [FML]:     C:\Users\Talz\AppData\Local\Microsoft\WindowsApps
[17:02:06] [main/DEBUG] [FML]:     .
[17:02:06] [main/DEBUG] [FML]: Determined Minecraft Libraries Root: C:\Users\Talz\Desktop\Server\RLCraft+Server+Pack+1.12.2+-+Beta+v2.8.2\libraries
[17:02:06] [main/DEBUG] [FML]: Cleaning up mods folder: .\mods
[17:02:06] [main/DEBUG] [FML]: Examining file: # LibLoader.jar
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1867 trumpetskeleton:item.trumpet.use net.minecraft.util.SoundEvent@32decc74
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1868 trumpetskeleton:entity.parrot.imitate.trumpet_skeleton net.minecraft.util.SoundEvent@652c39e3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1869 variedcommodities:gun.pistol.shot noppes.vc.client.VCSoundEvent@5466dcd8
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1870 variedcommodities:gun.pistol.trigger noppes.vc.client.VCSoundEvent@7414be96
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1871 variedcommodities:gun.empty noppes.vc.client.VCSoundEvent@306d610c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1872 variedcommodities:gun.ak47.load noppes.vc.client.VCSoundEvent@348ab5c3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1873 variedcommodities:magic.shot noppes.vc.client.VCSoundEvent@56683f96
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1874 variedcommodities:magic.charge noppes.vc.client.VCSoundEvent@759cbc3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1875 variedcommodities:misc.swosh noppes.vc.client.VCSoundEvent@5ce7af25
[17:03:08] [Server thread/TRACE] [FML]: Registry Name : minecraft:potiontypes
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 0 minecraft:empty net.minecraft.potion.PotionType@66682e8f
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 1 minecraft:water net.minecraft.potion.PotionType@2d2af12e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 2 minecraft:mundane net.minecraft.potion.PotionType@611587f7
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 3 minecraft:thick net.minecraft.potion.PotionType@4d0abb23
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 4 minecraft:awkward net.minecraft.potion.PotionType@6ab1f85b
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 5 minecraft:night_vision net.minecraft.potion.PotionType@10e8c7a2
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 6 minecraft:long_night_vision net.minecraft.potion.PotionType@5d8fd077
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 7 minecraft:invisibility net.minecraft.potion.PotionType@4544ab46
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 8 minecraft:long_invisibility net.minecraft.potion.PotionType@2052f095
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 9 minecraft:leaping net.minecraft.potion.PotionType@76d1f6ea
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 10 minecraft:long_leaping net.minecraft.potion.PotionType@55fe9c2f
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 11 minecraft:strong_leaping net.minecraft.potion.PotionType@3580134d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 12 minecraft:fire_resistance net.minecraft.potion.PotionType@2e19b30
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 13 minecraft:long_fire_resistance net.minecraft.potion.PotionType@7b7e4b20
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 14 minecraft:swiftness net.minecraft.potion.PotionType@5ac0bf84
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 15 minecraft:long_swiftness net.minecraft.potion.PotionType@6fefc5ea
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 16 minecraft:strong_swiftness net.minecraft.potion.PotionType@6159fb3c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 17 minecraft:slowness net.minecraft.potion.PotionType@68f79b7c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 18 minecraft:long_slowness net.minecraft.potion.PotionType@37142579
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 19 minecraft:water_breathing net.minecraft.potion.PotionType@264576e4
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 20 minecraft:long_water_breathing net.minecraft.potion.PotionType@86bf90b
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 21 minecraft:healing net.minecraft.potion.PotionType@5c13af01
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 22 minecraft:strong_healing net.minecraft.potion.PotionType@4aba7617
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 23 minecraft:harming net.minecraft.potion.PotionType@47c5cbf2
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 24 minecraft:strong_harming net.minecraft.potion.PotionType@1031c1a0
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 25 minecraft:poison net.minecraft.potion.PotionType@519b0f00
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 26 minecraft:long_poison net.minecraft.potion.PotionType@4888d1ea
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 27 minecraft:strong_poison net.minecraft.potion.PotionType@217b0952
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 28 minecraft:regeneration net.minecraft.potion.PotionType@3fd9e01c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 29 minecraft:long_regeneration net.minecraft.potion.PotionType@36330be8
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 30 minecraft:strong_regeneration net.minecraft.potion.PotionType@38ba8b45
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 31 minecraft:strength net.minecraft.potion.PotionType@41f23499
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 32 minecraft:long_strength net.minecraft.potion.PotionType@31dbf5bb
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 33 minecraft:strong_strength net.minecraft.potion.PotionType@1f19d423
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 34 minecraft:weakness net.minecraft.potion.PotionType@73958426
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 35 minecraft:long_weakness net.minecraft.potion.PotionType@23933031
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 36 minecraft:luck net.minecraft.potion.PotionType@4d0b7fd5
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 37 toughasnails:cold_resistance_type net.minecraft.potion.PotionType@5dfce8c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 38 toughasnails:long_cold_resistance_type net.minecraft.potion.PotionType@40eacbfa
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 39 toughasnails:heat_resistance_type net.minecraft.potion.PotionType@7144aa28
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 40 toughasnails:long_heat_resistance_type net.minecraft.potion.PotionType@1ccfaac3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 41 potioncore:saturation net.minecraft.potion.PotionType@6f7a54cf
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 42 potioncore:strong_saturation net.minecraft.potion.PotionType@4414d8c4
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 43 potioncore:wither net.minecraft.potion.PotionType@648d2c5b
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 44 potioncore:strong_wither net.minecraft.potion.PotionType@1cdfc8b7
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 45 potioncore:long_wither net.minecraft.potion.PotionType@21be3bcf
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 46 potioncore:hunger net.minecraft.potion.PotionType@438e05c4
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 47 potioncore:strong_hunger net.minecraft.potion.PotionType@4e6c161a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 48 potioncore:long_hunger net.minecraft.potion.PotionType@2c14f510
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 49 potioncore:blindness net.minecraft.potion.PotionType@7c24c31e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 50 potioncore:strong_blindness net.minecraft.potion.PotionType@4fb7597b
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 51 potioncore:long_blindness net.minecraft.potion.PotionType@61455a51
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 52 potioncore:nausea net.minecraft.potion.PotionType@6af28f1c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 53 potioncore:long_nausea net.minecraft.potion.PotionType@30149d6f
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 54 potioncore:levitation net.minecraft.potion.PotionType@451d6697
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 55 potioncore:strong_levitation net.minecraft.potion.PotionType@e412bb7
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 56 potioncore:long_levitation net.minecraft.potion.PotionType@70b5df0c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 57 potioncore:absorption net.minecraft.potion.PotionType@64dedb90
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 58 potioncore:strong_absorption net.minecraft.potion.PotionType@4a592042
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 59 potioncore:long_absorption net.minecraft.potion.PotionType@4dc2b62d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 60 potioncore:glowing net.minecraft.potion.PotionType@13d14d26
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 61 potioncore:long_glowing net.minecraft.potion.PotionType@1411697
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 62 potioncore:haste net.minecraft.potion.PotionType@2196dcd
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 63 potioncore:strong_haste net.minecraft.potion.PotionType@5a32d07d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 64 potioncore:long_haste net.minecraft.potion.PotionType@43130e60
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 65 potioncore:mining_fatigue net.minecraft.potion.PotionType@4a6f5d3b
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 66 potioncore:strong_mining_fatigue net.minecraft.potion.PotionType@35136be
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 67 potioncore:long_mining_fatigue net.minecraft.potion.PotionType@4facaf91
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 68 potioncore:health_boost net.minecraft.potion.PotionType@1417d80a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 69 potioncore:strong_health_boost net.minecraft.potion.PotionType@2421d936
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 70 potioncore:long_health_boost net.minecraft.potion.PotionType@2ecfefca
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 71 potioncore:resistance net.minecraft.potion.PotionType@4b50da5
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 72 potioncore:strong_resistance net.minecraft.potion.PotionType@2ec852b1
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 73 potioncore:long_resistance net.minecraft.potion.PotionType@48ac637
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 74 potioncore:unluck net.minecraft.potion.PotionType@55eac8d3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 75 potioncore:love net.minecraft.potion.PotionType@47c6705a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 76 potioncore:repair net.minecraft.potion.PotionType@44e99421
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 77 potioncore:strong_repair net.minecraft.potion.PotionType@4c80220d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 78 potioncore:long_repair net.minecraft.potion.PotionType@247a3e3c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 79 potioncore:flight net.minecraft.potion.PotionType@50cade49
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 80 potioncore:long_flight net.minecraft.potion.PotionType@588a10ed
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 81 potioncore:extension net.minecraft.potion.PotionType@15d7d1bb
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 82 potioncore:strong_extension net.minecraft.potion.PotionType@60a986e3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 83 potioncore:long_extension net.minecraft.potion.PotionType@66173429
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 84 potioncore:recoil net.minecraft.potion.PotionType@6e924d7e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 85 potioncore:strong_recoil net.minecraft.potion.PotionType@4563031e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 86 potioncore:long_recoil net.minecraft.potion.PotionType@69510bcf
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 87 potioncore:broken_magic_shield net.minecraft.potion.PotionType@3638dcb0
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 88 potioncore:strong_broken_magic_shield net.minecraft.potion.PotionType@4abd9eb4
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 89 potioncore:long_broken_magic_shield net.minecraft.potion.PotionType@179b1f0e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 90 potioncore:iron_skin net.minecraft.potion.PotionType@76f56141
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 91 potioncore:strong_iron_skin net.minecraft.potion.PotionType@6d8ee73
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 92 potioncore:long_iron_skin net.minecraft.potion.PotionType@20368822
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 93 potioncore:purity net.minecraft.potion.PotionType@6f9a8045
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 94 potioncore:long_purity net.minecraft.potion.PotionType@32b80b9e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 95 potioncore:reach net.minecraft.potion.PotionType@7352d0cc
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 96 potioncore:strong_reach net.minecraft.potion.PotionType@67b1311c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 97 potioncore:long_reach net.minecraft.potion.PotionType@5c121d07
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 98 potioncore:diamond_skin net.minecraft.potion.PotionType@2e0419e0
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 99 potioncore:strong_diamond_skin net.minecraft.potion.PotionType@4b35785c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 100 potioncore:long_diamond_skin net.minecraft.potion.PotionType@256289f7
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 101 potioncore:teleport net.minecraft.potion.PotionType@69d44279
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 102 potioncore:strong_teleport net.minecraft.potion.PotionType@67118dba
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 103 potioncore:teleport_surface net.minecraft.potion.PotionType@786fe9c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 104 potioncore:magic_focus net.minecraft.potion.PotionType@361af2aa
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 105 potioncore:strong_magic_focus net.minecraft.potion.PotionType@7d96b99a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 106 potioncore:long_magic_focus net.minecraft.potion.PotionType@168197cf
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 107 potioncore:cure net.minecraft.potion.PotionType@2643f99d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 108 potioncore:step_up net.minecraft.potion.PotionType@472dc05d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 109 potioncore:strong_step_up net.minecraft.potion.PotionType@fbffb4b
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 110 potioncore:long_step_up net.minecraft.potion.PotionType@159a3a9c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 111 potioncore:drown net.minecraft.potion.PotionType@2cacb6a3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 112 potioncore:long_drown net.minecraft.potion.PotionType@5aab443
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 113 potioncore:teleport_spawn net.minecraft.potion.PotionType@75bf721e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 114 potioncore:disorganization net.minecraft.potion.PotionType@31b5e8ef
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 115 potioncore:climb net.minecraft.potion.PotionType@78e559d4
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 116 potioncore:long_climb net.minecraft.potion.PotionType@28bdf227
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 117 potioncore:perplexity net.minecraft.potion.PotionType@261c5aac
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 118 potioncore:long_perplexity net.minecraft.potion.PotionType@38702c10
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 119 potioncore:rust net.minecraft.potion.PotionType@6a09f933
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 120 potioncore:strong_rust net.minecraft.potion.PotionType@2de2129f
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 121 potioncore:long_rust net.minecraft.potion.PotionType@696ff4b5
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 122 potioncore:vulnerable net.minecraft.potion.PotionType@50c65524
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 123 potioncore:strong_vulnerable net.minecraft.potion.PotionType@7523fe6e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 124 potioncore:long_vulnerable net.minecraft.potion.PotionType@48e86cbf
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 125 potioncore:explode net.minecraft.potion.PotionType@5eb4e34b
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 126 potioncore:strong_explode net.minecraft.potion.PotionType@3cb9f2cc
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 127 potioncore:solid_core net.minecraft.potion.PotionType@5603abbb
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 128 potioncore:long_solid_core net.minecraft.potion.PotionType@5d05b850
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 129 potioncore:fire net.minecraft.potion.PotionType@2452b600
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 130 potioncore:strong_fire net.minecraft.potion.PotionType@578e0fd4
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 131 potioncore:lightning net.minecraft.potion.PotionType@1c9b38ed
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 132 potioncore:magic_inhibition net.minecraft.potion.PotionType@6cacd416
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 133 potioncore:strong_magic_inhibition net.minecraft.potion.PotionType@5dff8d35
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 134 potioncore:long_magic_inhibition net.minecraft.potion.PotionType@7aa8c9f1
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 135 potioncore:chance net.minecraft.potion.PotionType@3fb1ca19
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 136 potioncore:strong_chance net.minecraft.potion.PotionType@35b7a59d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 137 potioncore:invert net.minecraft.potion.PotionType@1400103b
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 138 potioncore:weight net.minecraft.potion.PotionType@28dbb40b
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 139 potioncore:strong_weight net.minecraft.potion.PotionType@198b520b
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 140 potioncore:long_weight net.minecraft.potion.PotionType@119897ea
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 141 potioncore:launch net.minecraft.potion.PotionType@50ddc2a
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 142 potioncore:strong_launch net.minecraft.potion.PotionType@70834b6c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 143 potioncore:dispel net.minecraft.potion.PotionType@335b447d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 144 potioncore:revival net.minecraft.potion.PotionType@66a9a23b
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 145 potioncore:strong_revival net.minecraft.potion.PotionType@d2ede48
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 146 potioncore:long_revival net.minecraft.potion.PotionType@671c3caa
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 147 potioncore:klutz net.minecraft.potion.PotionType@e8de498
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 148 potioncore:strong_klutz net.minecraft.potion.PotionType@259e3708
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 149 potioncore:long_klutz net.minecraft.potion.PotionType@5eb9716d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 150 potioncore:bless net.minecraft.potion.PotionType@58c6ff7c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 151 potioncore:strong_bless net.minecraft.potion.PotionType@398e79d8
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 152 potioncore:broken_armor net.minecraft.potion.PotionType@6d7c3f96
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 153 potioncore:strong_broken_armor net.minecraft.potion.PotionType@785b194d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 154 potioncore:long_broken_armor net.minecraft.potion.PotionType@17093425
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 155 potioncore:magic_shield net.minecraft.potion.PotionType@5d83cfa5
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 156 potioncore:strong_magic_shield net.minecraft.potion.PotionType@518fdb0c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 157 potioncore:long_magic_shield net.minecraft.potion.PotionType@71be3101
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 158 potioncore:slow_fall net.minecraft.potion.PotionType@2f489b0f
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 159 potioncore:strong_slow_fall net.minecraft.potion.PotionType@6c7597a4
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 160 potioncore:long_slow_fall net.minecraft.potion.PotionType@430d769d
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 161 potioncore:antidote net.minecraft.potion.PotionType@433b71c4
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 162 potioncore:long_antidote net.minecraft.potion.PotionType@28400a4f
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 163 potioncore:spin net.minecraft.potion.PotionType@68486054
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 164 potioncore:strong_spin net.minecraft.potion.PotionType@40d94a5e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 165 potioncore:long_spin net.minecraft.potion.PotionType@58f4a6d0
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 166 potioncore:curse net.minecraft.potion.PotionType@704eddf3
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 167 potioncore:strong_curse net.minecraft.potion.PotionType@5b2f596e
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 168 potioncore:burst net.minecraft.potion.PotionType@512e63ef
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 169 potioncore:strong_burst net.minecraft.potion.PotionType@2c919d3c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 170 potioncore:archery net.minecraft.potion.PotionType@2a366c18
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 171 potioncore:strong_archery net.minecraft.potion.PotionType@bf3b419
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 172 potioncore:long_archery net.minecraft.potion.PotionType@29608f93
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 173 xat:enhanced net.minecraft.potion.PotionType@5d1ae01c
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 174 xat:restorative net.minecraft.potion.PotionType@61950263
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 175 xat:fairy net.minecraft.potion.PotionType@431432da
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 176 xat:dwarf net.minecraft.potion.PotionType@4c6bf471
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 177 mujmajnkraftsbettersurvival:blindness net.minecraft.potion.PotionType@6ddeda6
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 178 mujmajnkraftsbettersurvival:long_blindness net.minecraft.potion.PotionType@5087811
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 179 mujmajnkraftsbettersurvival:decay net.minecraft.potion.PotionType@72124a16
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 180 mujmajnkraftsbettersurvival:long_decay net.minecraft.potion.PotionType@3eba7684
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 181 mujmajnkraftsbettersurvival:strong_decay net.minecraft.potion.PotionType@57631c28
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 182 mujmajnkraftsbettersurvival:warp net.minecraft.potion.PotionType@116d2e25
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 183 mujmajnkraftsbettersurvival:strong_warp net.minecraft.potion.PotionType@714f84e4
[17:03:08] [Server thread/TRACE] [FML]:   Registry: 184 mujmajnkraftsbettersurvival:antiwarp net.minecraft.potion.PotionType@1cacc21f
